time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,rollout/exploration_rate,train/n_updates,train/loss,train/learning_rate
85,0,21.25,21.25,3257,4,0.9983000000000002,,,
158,0,19.75,19.75,3767,8,0.99684,,,
250,0,20.833333333333332,20.833333333333332,4464,12,0.9949999999999999,,,
321,0,20.0625,20.0625,4536,16,0.9935799999999999,,,
390,0,19.5,19.5,4796,20,0.9922000000000002,,,
463,0,19.291666666666668,19.291666666666668,4853,24,0.99074,,,
549,0,19.607142857142858,19.607142857142858,5007,28,0.98902,,,
640,0,20.0,20.0,5377,32,0.9872000000000001,,,
690,0,19.166666666666668,19.166666666666668,5509,36,0.9862000000000002,,,
777,0,19.425,19.425,5222,40,0.9844600000000001,,,
924,0,21.0,21.0,5660,44,0.9815200000000002,,,
1007,0,20.979166666666668,20.979166666666668,5891,48,0.97986,,,
1088,0,20.923076923076923,20.923076923076923,2029,52,0.97824,128,0.013071351349054794,0.0023
1198,0,21.392857142857142,21.392857142857142,2163,56,0.9760400000000002,,,
1269,0,21.15,21.15,2232,60,0.9746200000000003,,,
1397,0,21.828125,21.828125,1454,64,0.9720600000000001,256,0.03561662654101383,0.0023
1527,0,22.455882352941178,22.455882352941178,1549,68,0.9694599999999998,,,
1630,1,22.63888888888889,22.63888888888889,1177,72,0.9674000000000003,384,0.052413146528124344,0.0023
1699,1,22.355263157894736,22.355263157894736,1219,76,0.9660199999999999,,,
1780,1,22.25,22.25,1261,80,0.9643999999999999,,,
1914,1,22.785714285714285,22.785714285714285,1189,84,0.9617199999999997,512,0.05889413737531868,0.0023
2001,1,22.738636363636363,22.738636363636363,1236,88,0.9599800000000003,,,
2152,1,23.391304347826086,23.391304347826086,1185,92,0.9569599999999998,640,0.06688676185149234,0.0023
2230,1,23.229166666666668,23.229166666666668,1222,96,0.9554000000000002,,,
2452,2,24.52,24.52,1095,100,0.9509599999999998,768,0.07704699448368046,0.0023
2518,2,24.33,24.33,1120,104,0.9496399999999998,,,
2638,2,24.8,24.8,927,108,0.9472400000000001,896,0.07945059219491668,0.0023
2701,2,24.51,24.51,947,112,0.9459799999999998,,,
2842,3,25.21,25.21,840,116,0.94316,1024,0.08642857329323306,0.0023
2938,3,25.48,25.48,866,120,0.9412400000000001,,,
2997,3,25.34,25.34,881,124,0.9400599999999997,,,
3111,4,25.62,25.62,762,128,0.9377800000000001,1152,0.09739504102617502,0.0023
3188,4,25.48,25.48,777,132,0.93624,,,
3270,4,25.8,25.8,794,136,0.9345999999999999,,,
3356,4,25.79,25.79,698,140,0.9328799999999999,1280,0.10859702508605551,0.0023
3476,4,25.52,25.52,721,144,0.9304800000000002,,,
3535,4,25.28,25.28,731,148,0.9292999999999998,,,
3632,5,25.44,25.44,657,152,0.9273599999999997,1408,0.12336303514166502,0.0023
3714,5,25.16,25.16,671,156,0.9257200000000003,,,
3814,5,25.45,25.45,686,160,0.9237199999999999,,,
3883,6,24.86,24.86,631,164,0.9223400000000002,1536,0.11949607455608202,0.0023
4002,6,24.75,24.75,649,168,0.9199599999999999,,,
4114,6,24.84,24.84,613,172,0.9177199999999999,1664,0.11679964021459455,0.0023
4187,6,24.88,24.88,623,176,0.9162600000000003,,,
4260,6,24.8,24.8,632,180,0.9148000000000001,,,
4361,7,24.47,24.47,587,184,0.9127800000000001,1792,0.12071703852780047,0.0023
4500,7,24.99,24.99,604,188,0.9099999999999999,,,
4638,8,24.86,24.86,569,192,0.9072399999999998,1920,0.14658553663321072,0.0023
4864,8,26.34,26.34,595,196,0.9027200000000002,,,
4968,8,25.16,25.16,561,200,0.9006399999999999,2048,0.17330237807618687,0.0023
5086,8,25.68,25.68,574,204,0.8982799999999997,,,
5164,9,25.26,25.26,542,208,0.8967200000000002,2176,0.17150011434569024,0.0023
5309,9,26.08,26.08,555,212,0.8938199999999998,,,
5396,10,25.54,25.54,534,216,0.8920799999999998,2304,0.18788573749770876,0.0023
5460,10,25.22,25.22,540,220,0.8908,,,
5529,10,25.32,25.32,547,224,0.8894200000000003,,,
5628,10,25.17,25.17,556,228,0.88744,,,
5774,10,25.86,25.86,542,232,0.8845200000000002,2432,0.1968689041386824,0.0023
5909,11,26.39,26.39,527,236,0.8818199999999998,2560,0.22118554766348097,0.0023
5974,11,26.18,26.18,532,240,0.88052,,,
6058,11,25.82,25.82,539,244,0.8788400000000003,,,
6150,11,26.15,26.15,516,248,0.8770000000000002,2688,0.2168866909632925,0.0023
6250,11,26.18,26.18,523,252,0.8749999999999998,,,
6393,11,26.79,26.79,535,256,0.8721399999999997,,,
6474,12,26.6,26.6,513,260,0.8705199999999997,2816,0.24235366741777398,0.0023
6546,12,26.63,26.63,519,264,0.8690800000000003,,,
6608,12,26.06,26.06,523,268,0.8678400000000002,,,
6692,13,25.78,25.78,502,272,0.8661599999999998,2944,0.27235620078863576,0.0023
6771,13,25.84,25.84,508,276,0.8645800000000001,,,
6855,13,25.95,25.95,514,280,0.8628999999999998,,,
6947,13,25.86,25.86,501,284,0.8610599999999997,3072,0.2445976739109028,0.0023
7023,13,25.23,25.23,506,288,0.8595399999999997,,,
7120,13,24.82,24.82,512,292,0.8575999999999997,,,
7174,14,23.1,23.1,491,296,0.85652,3200,0.2856058829202084,0.0023
7251,14,22.83,22.83,496,300,0.8549799999999999,,,
7309,14,22.23,22.23,500,304,0.8538200000000002,,,
7429,15,22.65,22.65,489,308,0.8514199999999998,3328,0.29783897643210366,0.0023
7510,15,22.01,22.01,494,312,0.8497999999999999,,,
7627,15,22.31,22.31,501,316,0.8474599999999999,,,
7721,15,22.61,22.61,488,320,0.8455800000000002,3456,0.2646625327615766,0.0023
7792,15,22.63,22.63,493,324,0.8441600000000002,,,
7891,15,22.63,22.63,499,328,0.8421799999999999,,,
7970,16,21.96,21.96,486,332,0.8406000000000002,3584,0.2783146824076539,0.0023
8044,16,21.35,21.35,491,336,0.8391199999999999,,,
8215,16,22.41,22.41,484,340,0.8357000000000001,3712,0.27557323007204104,0.0023
8347,16,22.89,22.89,492,344,0.8330600000000001,,,
8435,16,22.85,22.85,496,348,0.8312999999999999,,,
8551,17,23.01,23.01,487,352,0.82898,3840,0.2762904499832075,0.0023
8669,17,22.76,22.76,493,356,0.8266199999999999,,,
8738,18,22.64,22.64,482,360,0.8252400000000002,3968,0.2752985911356518,0.0023
8808,18,22.62,22.62,485,364,0.8238399999999997,,,
8901,18,22.93,22.93,490,368,0.8219800000000002,,,
9011,18,23.19,23.19,481,372,0.8197799999999997,4096,0.25687759672291577,0.0023
9080,18,23.09,23.09,485,376,0.8184,,,
9173,18,23.18,23.18,490,380,0.8165399999999998,,,
9253,19,23.06,23.06,479,384,0.81494,4224,0.2754501302697463,0.0023
9318,19,22.95,22.95,483,388,0.8136400000000001,,,
9407,19,22.87,22.87,487,392,0.8118599999999998,,,
9524,19,23.5,23.5,478,396,0.8095199999999998,4352,0.3493886965152342,0.0023
9687,19,24.36,24.36,486,400,0.8062599999999998,,,
9803,20,24.94,24.94,478,404,0.8039399999999999,4480,0.3214612651790958,0.0023
9915,20,24.86,24.86,483,408,0.8016999999999999,,,
10059,21,25.49,25.49,474,412,0.7988200000000003,4608,0.3482623471500119,0.0023
10197,21,25.7,25.7,480,416,0.7960600000000002,,,
10276,21,25.55,25.55,468,420,0.7944799999999999,4736,0.3827862179314252,0.0023
10341,21,25.49,25.49,471,424,0.79318,,,
10472,21,25.81,25.81,476,428,0.7905600000000002,,,
10598,22,26.28,26.28,467,432,0.7880400000000003,4864,0.3214366141764913,0.0023
10696,22,26.52,26.52,471,436,0.7860800000000001,,,
10800,23,25.85,25.85,465,440,0.7839999999999998,4992,0.32888717444438953,0.0023
10859,23,25.12,25.12,467,444,0.7828200000000001,,,
10961,23,25.26,25.26,471,448,0.78078,,,
11068,23,25.17,25.17,465,452,0.77864,5120,0.4180808872333728,0.0023
11150,23,24.81,24.81,468,456,0.7769999999999999,,,
11209,23,24.71,24.71,470,460,0.7758200000000002,,,
11297,24,24.89,24.89,460,464,0.77406,5248,0.42875698776333593,0.0023
11437,24,25.36,25.36,465,468,0.7712600000000003,,,
11535,25,25.24,25.24,456,472,0.7693000000000001,5376,0.359162511973409,0.0023
11624,25,25.44,25.44,459,476,0.7675199999999998,,,
11745,25,25.72,25.72,464,480,0.7650999999999999,,,
11816,25,25.63,25.63,454,484,0.7636799999999999,5504,0.3673049764620373,0.0023
11929,26,26.11,26.11,458,488,0.7614199999999998,,,
12014,26,26.07,26.07,461,492,0.75972,,,
12117,26,25.93,25.93,456,496,0.7576599999999998,5632,0.42976879722846206,0.0023
12170,26,24.83,24.83,457,500,0.7566000000000002,,,
12254,26,24.51,24.51,460,504,0.7549199999999998,,,
12339,27,24.24,24.24,454,508,0.75322,5760,0.39487739658216015,0.0023
12413,27,23.54,23.54,457,512,0.7517400000000003,,,
12482,27,22.85,22.85,459,516,0.7503599999999999,,,
12580,27,23.04,23.04,453,520,0.7483999999999997,5888,0.448886355952709,0.0023
12667,27,23.26,23.26,456,524,0.7466600000000003,,,
12721,27,22.49,22.49,458,528,0.7455799999999999,,,
12790,27,21.92,21.92,460,532,0.7442000000000002,,,
12864,28,21.68,21.68,452,536,0.7427199999999998,6016,0.4727405529702082,0.0023
12920,28,21.2,21.2,454,540,0.7415999999999998,,,
12989,28,21.3,21.3,455,544,0.7402200000000001,,,
13060,28,20.99,20.99,455,548,0.7388000000000001,6144,0.5021434060472529,0.0023
13127,28,20.59,20.59,457,552,0.73746,,,
13237,28,20.87,20.87,460,556,0.7352600000000002,,,
13350,29,21.41,21.41,453,560,0.7330000000000001,6272,0.4130882932950044,0.0023
13463,29,21.66,21.66,456,564,0.73074,,,
13586,29,21.49,21.49,457,568,0.7282799999999998,6400,0.5197878253238741,0.0023
13691,29,21.56,21.56,460,572,0.72618,,,
13752,29,21.28,21.28,462,576,0.72496,,,
13839,29,20.94,20.94,462,580,0.72322,6528,0.5129707314772531,0.0023
13954,29,21.38,21.38,465,584,0.7209200000000002,,,
14028,29,20.99,20.99,468,588,0.7194399999999999,,,
14114,30,21.0,21.0,467,592,0.7177199999999999,6656,0.4975915194081608,0.0023
14182,30,20.65,20.65,469,596,0.7163600000000003,,,
14288,30,21.18,21.18,473,600,0.7142399999999998,,,
14407,30,21.53,21.53,468,604,0.7118600000000002,6784,0.5597223529475741,0.0023
14487,30,21.48,21.48,471,608,0.7102600000000003,,,
14580,30,21.67,21.67,474,612,0.7084000000000001,,,
14635,31,21.53,21.53,468,616,0.7073000000000003,6912,0.4716882260690909,0.0023
14747,31,21.67,21.67,471,620,0.7050600000000002,,,
14856,31,21.89,21.89,471,624,0.70288,7040,0.5080820424773265,0.0023
14960,31,22.39,22.39,475,628,0.7008000000000003,,,
15042,31,22.52,22.52,477,632,0.6991600000000002,,,
15188,31,23.24,23.24,479,636,0.6962399999999997,7168,0.5812085355282761,0.0023
15278,31,23.58,23.58,481,640,0.69444,,,
15340,31,23.51,23.51,483,644,0.6931999999999998,,,
15405,31,23.45,23.45,482,648,0.6919,7296,0.5755048893624917,0.0023
15483,31,23.56,23.56,484,652,0.6903399999999997,,,
15567,31,23.3,23.3,487,656,0.68866,,,
15660,32,23.1,23.1,487,660,0.6867999999999999,7424,0.4807456692215055,0.0023
15716,32,22.53,22.53,488,664,0.6856799999999998,,,
15796,32,22.1,22.1,491,668,0.68408,,,
15905,32,22.14,22.14,491,672,0.6818999999999997,7552,0.4725775573460851,0.0023
16038,32,22.86,22.86,495,676,0.6792400000000003,,,
16114,32,22.75,22.75,497,680,0.6777200000000003,,,
16166,32,22.12,22.12,496,684,0.6766800000000002,7680,0.5982535968651064,0.0023
16240,32,22.12,22.12,498,688,0.6751999999999998,,,
16298,32,21.84,21.84,500,692,0.6740400000000002,,,
16404,33,22.22,22.22,493,696,0.6719200000000003,7808,0.6044571827515028,0.0023
16471,33,21.83,21.83,494,700,0.6705800000000002,,,
16534,33,21.27,21.27,496,704,0.6693199999999999,,,
16593,33,21.06,21.06,498,708,0.6681400000000002,,,
16674,33,20.94,20.94,490,712,0.6665200000000002,7936,0.6195222416135948,0.0023
16738,33,21.03,21.03,492,716,0.6652399999999998,,,
16799,34,20.52,20.52,493,720,0.6640199999999998,,,
16862,34,20.06,20.06,495,724,0.6627600000000002,,,
16945,34,19.85,19.85,490,728,0.6611,8064,0.628771191870328,0.0023
17007,34,19.65,19.65,492,732,0.6598599999999999,,,
17082,34,18.94,18.94,494,736,0.6583600000000001,,,
17146,34,18.68,18.68,495,740,0.6570799999999997,,,
17255,35,19.15,19.15,491,744,0.6549,8192,0.5327794906916097,0.0023
17328,35,19.23,19.23,493,748,0.6534399999999998,,,
17440,35,19.57,19.57,489,752,0.6511999999999998,8320,0.5967519749538042,0.0023
17562,35,19.95,19.95,492,756,0.6487599999999998,,,
17624,35,19.64,19.64,494,760,0.6475199999999997,,,
17770,36,20.54,20.54,490,764,0.6445999999999998,8448,0.6541936535504647,0.0023
17884,36,20.88,20.88,493,768,0.6423200000000002,,,
18013,36,21.08,21.08,489,772,0.63974,8576,0.6376289745676331,0.0023
18126,36,20.88,20.88,492,776,0.6374799999999998,,,
18270,37,21.56,21.56,489,780,0.6346000000000003,8704,0.7259658428956755,0.0023
18379,37,22.13,22.13,492,784,0.63242,,,
18501,37,22.61,22.61,488,788,0.62998,8832,0.7009636876173317,0.0023
18583,37,22.85,22.85,490,792,0.6283399999999999,,,
18698,38,22.94,22.94,486,796,0.6260400000000002,8960,0.7922731092257891,0.0023
18765,38,22.94,22.94,488,800,0.6247,,,
18847,38,23.13,23.13,490,804,0.62306,,,
18920,38,23.27,23.27,492,808,0.6216000000000004,,,
18970,38,22.96,22.96,486,812,0.6205999999999998,9088,0.672252673713956,0.0023
19052,38,23.14,23.14,488,816,0.6189599999999997,,,
19171,39,23.72,23.72,491,820,0.6165800000000001,,,
19246,39,23.84,23.84,490,824,0.6150800000000003,9216,0.7647031871601939,0.0023
19311,39,23.66,23.66,492,828,0.6137799999999998,,,
19466,39,24.59,24.59,493,832,0.6106800000000001,9344,0.6738096611225046,0.0023
19551,39,24.69,24.69,495,836,0.6089800000000003,,,
19627,39,24.81,24.81,497,840,0.6074599999999997,,,
19719,39,24.64,24.64,497,844,0.6056200000000003,9472,0.9004006719915196,0.0023
19780,39,24.52,24.52,498,848,0.6044000000000003,,,
19839,39,23.99,23.99,500,852,0.6032199999999999,,,
19928,39,23.66,23.66,502,856,0.6014400000000002,,,
20047,39,24.23,24.23,502,860,0.5990599999999999,9600,0.7106392906862311,0.0023
20202,39,24.32,24.32,506,864,0.5959600000000003,,,
20290,40,24.06,24.06,505,868,0.5942000000000001,9728,0.8046846765791997,0.0023
20482,40,24.69,24.69,508,872,0.5903600000000002,9856,0.8699466121615842,0.0023
20535,40,24.09,24.09,509,876,0.5892999999999999,,,
20597,40,23.27,23.27,510,880,0.5880599999999998,,,
20651,40,22.72,22.72,511,884,0.5869800000000001,,,
20728,40,22.27,22.27,513,888,0.58544,,,
20925,40,23.42,23.42,515,892,0.5815000000000001,9984,0.9156726285582408,0.0023
20993,41,22.95,22.95,509,896,0.5801399999999999,10112,0.9339861724292859,0.0023
21078,41,23.13,23.13,510,900,0.5784400000000001,,,
21171,41,23.24,23.24,513,904,0.5765799999999999,,,
21225,41,23.05,23.05,514,908,0.5755000000000001,,,
21302,41,23.32,23.32,513,912,0.57396,10240,0.8724053732585162,0.0023
21386,41,23.34,23.34,515,916,0.5722799999999997,,,
21501,41,23.3,23.3,517,920,0.5699799999999999,,,
21581,41,23.35,23.35,517,924,0.5683800000000001,10368,0.7863779893959872,0.0023
21646,41,23.35,23.35,518,928,0.5670800000000003,,,
21707,41,22.41,22.41,520,932,0.5658600000000003,,,
21783,41,22.32,22.32,519,936,0.5643400000000003,10496,0.9263742382172495,0.0023
21858,41,22.31,22.31,521,940,0.5628399999999998,,,
22105,42,23.86,23.86,524,944,0.5579000000000001,10624,0.8565126388566568,0.0023
22163,42,23.83,23.83,525,948,0.5567399999999998,,,
22270,42,24.31,24.31,527,952,0.5545999999999998,,,
22553,42,26.25,26.25,529,956,0.54894,10880,1.0211708798306063,0.0023
22720,42,26.73,26.73,532,960,0.5456000000000001,,,
22886,43,26.84,26.84,527,964,0.5422800000000003,11008,0.8967875140951946,0.0023
22964,43,26.74,26.74,529,968,0.5407200000000001,,,
23030,43,25.48,25.48,530,972,0.5394000000000001,,,
23153,43,26.18,26.18,530,976,0.53694,11136,1.043252195988316,0.0023
23230,43,26.33,26.33,532,980,0.5353999999999999,,,
23303,43,26.52,26.52,531,984,0.5339400000000003,11264,0.954522134969011,0.0023
23363,43,26.35,26.35,532,988,0.5327399999999998,,,
23455,43,25.3,25.3,534,992,0.5309000000000004,,,
23522,43,25.29,25.29,535,996,0.5295600000000003,,,
23609,44,25.31,25.31,529,1000,0.5278200000000002,11392,0.961072132573463,0.0023
23758,44,25.87,25.87,532,1004,0.52484,,,
23818,45,25.93,25.93,526,1008,0.5236400000000001,11520,1.0100129548227414,0.0023
23882,45,25.8,25.8,528,1012,0.5223599999999997,,,
23958,45,25.72,25.72,529,1016,0.5208399999999997,,,
24077,45,25.76,25.76,526,1020,0.5184600000000001,11648,1.0640727443387732,0.0023
24150,45,25.69,25.69,527,1024,0.5169999999999999,,,
24213,45,25.67,25.67,528,1028,0.5157399999999996,,,
24291,45,25.84,25.84,530,1032,0.5141800000000001,,,
24352,45,25.69,25.69,529,1036,0.5129600000000001,11776,1.0078668973292224,0.0023
24418,46,25.6,25.6,530,1040,0.5116400000000001,,,
24490,46,23.85,23.85,532,1044,0.5102,,,
24549,46,23.86,23.86,533,1048,0.5090200000000003,,,
24625,46,23.55,23.55,532,1052,0.5075000000000003,11904,1.0841068032896146,0.0023
24761,46,22.08,22.08,535,1056,0.5047799999999998,,,
24930,46,22.1,22.1,536,1060,0.5014000000000003,12032,1.03022409445839,0.0023
25012,46,21.26,21.26,538,1064,0.4997600000000002,,,
25074,46,21.1,21.1,539,1068,0.4985200000000001,,,
25180,46,21.5,21.5,539,1072,0.4964000000000002,12160,1.0325733802746981,0.0023
25276,46,21.23,21.23,541,1076,0.49448000000000025,,,
25369,46,21.39,21.39,540,1080,0.49262000000000017,12288,1.3528541211271659,0.0023
25561,46,22.58,22.58,544,1084,0.4887800000000003,,,
25715,47,23.52,23.52,545,1088,0.4857,12416,1.1915833922103047,0.0023
25827,47,23.72,23.72,547,1092,0.48346,,,
25960,47,24.38,24.38,547,1096,0.4808,12544,1.242525000241585,0.0023
26023,47,24.14,24.14,549,1100,0.47953999999999963,,,
26076,47,23.18,23.18,550,1104,0.47848,,,
26133,47,23.15,23.15,549,1108,0.4773399999999999,12672,1.3074814706924371,0.0023
26193,47,23.11,23.11,550,1112,0.47614,,,
26237,47,22.79,22.79,551,1116,0.47526000000000024,,,
26340,47,22.63,22.63,552,1120,0.47320000000000007,,,
26527,48,23.77,23.77,548,1124,0.4694600000000003,12800,1.0644166732672602,0.0023
26672,49,24.59,24.59,543,1128,0.46655999999999986,12928,1.4946415573358536,0.0023
26750,49,24.59,24.59,544,1132,0.4650000000000003,,,
26802,49,24.5,24.5,545,1136,0.46396000000000015,,,
26861,49,24.43,24.43,546,1140,0.46277999999999975,,,
26935,49,24.45,24.45,546,1144,0.46130000000000004,13056,1.1402060232358053,0.0023
27095,49,25.46,25.46,549,1148,0.45809999999999973,,,
27163,49,25.38,25.38,547,1152,0.45674000000000015,13184,1.3822558475658298,0.0023
27231,49,24.7,24.7,549,1156,0.4553799999999999,,,
27289,49,23.59,23.59,550,1160,0.4542200000000003,,,
27398,50,23.86,23.86,546,1164,0.4520400000000001,13312,1.2503643517848104,0.0023
27457,50,23.83,23.83,547,1168,0.45086000000000026,,,
27512,50,23.32,23.32,548,1172,0.4497599999999997,,,
27582,50,23.06,23.06,549,1176,0.44835999999999987,,,
27634,50,22.65,22.65,550,1180,0.4473199999999997,,,
27721,50,21.6,21.6,544,1184,0.44557999999999964,13440,1.2980536579852924,0.0023
27808,50,20.93,20.93,545,1188,0.44384000000000023,,,
27878,50,20.51,20.51,547,1192,0.4424399999999997,,,
27956,51,19.96,19.96,541,1196,0.44088000000000016,13568,1.0448005822254345,0.0023
28034,51,20.11,20.11,542,1200,0.43931999999999993,,,
28211,51,21.35,21.35,543,1204,0.43578000000000006,13696,1.2429109069053084,0.0023
28294,51,21.61,21.61,544,1208,0.43411999999999995,,,
28349,51,21.56,21.56,545,1212,0.43301999999999996,,,
28570,52,23.33,23.33,542,1216,0.4286000000000003,13824,1.2364635161357,0.0023
28649,52,23.09,23.09,543,1220,0.42701999999999996,,,
28710,53,21.83,21.83,537,1224,0.42579999999999996,13952,1.241519697883632,0.0023
28778,53,21.06,21.06,538,1228,0.4244399999999997,,,
28896,53,21.46,21.46,540,1232,0.42208000000000023,,,
